ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado
2597,2024-11-06,80,22,6,4,Completa
2631,2024-11-06,27,22,3,4,Completa
2983,2024-11-06,234,20,3,3,Completa
101,2024-11-07,281,36,1,5,Completa
401,2024-11-07,27,27,6,4,Completa
509,2024-11-07,136,38,3,5,Completa
667,2024-11-07,189,16,5,3,Completa
1215,2024-11-07,297,17,6,3,Pendiente
1418,2024-11-07,111,37,1,5,Pendiente
1965,2024-11-07,185,36,5,4,Completa
2031,2024-11-07,190,33,3,5,Completa
250,2024-11-08,313,24,3,5,Pendiente
278,2024-11-08,180,19,3,1,Completa
366,2024-11-08,111,37,4,4,Completa
467,2024-11-08,271,34,6,4,Completa
698,2024-11-08,225,20,6,1,Pendiente
1721,2024-11-08,46,30,4,1,Completa
2124,2024-11-08,70,10,3,4,Completa
2228,2024-11-08,155,29,4,4,Completa
2960,2024-11-08,240,38,5,4,Completa
176,2024-11-09,68,33,6,5,Completa
188,2024-11-09,323,36,5,5,Pendiente
446,2024-11-09,234,25,3,1,Completa
638,2024-11-09,236,26,6,4,Completa
687,2024-11-09,43,30,2,1,Completa
835,2024-11-09,224,1,3,5,Completa
913,2024-11-09,36,27,5,5,Completa
1219,2024-11-09,125,37,4,3,Completa
2148,2024-11-09,43,16,2,1,Completa
2296,2024-11-09,254,13,3,5,Completa
2367,2024-11-09,83,20,4,1,Completa
2696,2024-11-09,86,5,2,5,Completa
658,2024-11-10,29,24,5,5,Completa
709,2024-11-10,20,13,2,3,Completa
1032,2024-11-10,20,8,2,5,Completa
1158,2024-11-10,88,17,5,3,Completa
1231,2024-11-10,242,16,3,4,Cancelada
1982,2024-11-10,283,26,1,3,Completa
2101,2024-11-10,260,6,3,1,Pendiente
2195,2024-11-10,197,35,3,1,Pendiente
2468,2024-11-10,307,32,2,3,Completa
2621,2024-11-10,112,23,2,5,Pendiente
2759,2024-11-10,170,15,3,1,Completa
477,2024-11-11,102,6,6,4,Completa
891,2024-11-11,79,32,3,4,Completa
940,2024-11-11,220,29,4,2,Completa
1480,2024-11-11,113,17,3,1,Completa
2292,2024-11-11,225,8,5,5,Completa
12,2024-11-12,247,20,5,1,Completa
672,2024-11-12,63,38,2,5,Pendiente
781,2024-11-12,68,12,5,4,Completa
1654,2024-11-12,183,10,1,3,Cancelada
1662,2024-11-12,133,26,5,4,Pendiente
1910,2024-11-12,292,38,4,5,Completa
1927,2024-11-12,59,18,1,5,Pendiente
2097,2024-11-12,296,20,1,5,Completa
2363,2024-11-12,59,17,6,5,Pendiente
2417,2024-11-12,307,1,6,2,Completa
2686,2024-11-12,44,15,3,5,Completa
2730,2024-11-12,224,3,6,5,Pendiente
107,2024-11-13,7,24,5,5,Completa
345,2024-11-13,132,26,6,2,Completa
609,2024-11-13,241,34,4,5,Completa
661,2024-11-13,151,21,6,1,Completa
793,2024-11-13,175,2,2,1,Completa
814,2024-11-13,262,22,4,5,Completa
1016,2024-11-13,131,4,4,4,Completa
1022,2024-11-13,134,9,4,5,Completa
1075,2024-11-13,207,18,3,5,Completa
1276,2024-11-13,99,4,1,1,Completa
2167,2024-11-13,311,27,1,3,Completa
2262,2024-11-13,222,19,2,4,Completa
2298,2024-11-13,140,33,2,3,Completa
2506,2024-11-13,84,26,1,4,Completa
2868,2024-11-13,94,25,5,4,Completa
1772,2024-11-14,164,24,2,4,Pendiente
2004,2024-11-14,252,7,2,5,Completa
2345,2024-11-14,194,2,4,4,Pendiente
2463,2024-11-14,95,27,4,5,Completa
2541,2024-11-14,3,38,3,1,Completa
2543,2024-11-14,296,32,4,1,Completa
2807,2024-11-14,26,7,3,1,Pendiente
490,2024-11-15,20,5,6,4,Completa
871,2024-11-15,242,25,4,1,Completa
1420,2024-11-15,277,33,4,4,Completa
1488,2024-11-15,162,31,4,1,Completa
1883,2024-11-15,2,6,2,1,Completa
2062,2024-11-15,172,28,1,4,Completa
2805,2024-11-15,256,8,6,4,Completa
747,2024-11-16,84,21,1,5,Completa
1497,2024-11-16,63,37,2,4,Completa
2207,2024-11-16,149,17,1,4,Pendiente
2336,2024-11-16,148,37,4,4,Completa
2867,2024-11-16,7,17,1,1,Completa
2888,2024-11-16,83,28,3,3,Completa
513,2024-11-17,278,25,6,4,Completa
983,2024-11-17,11,33,6,1,Completa
1892,2024-11-17,222,13,1,4,Completa
1993,2024-11-17,99,31,1,1,Completa
2444,2024-11-17,185,4,6,3,Pendiente
2456,2024-11-17,243,37,1,1,Pendiente
65,2024-11-18,205,27,5,3,Completa
253,2024-11-18,14,15,2,5,Completa
443,2024-11-18,263,9,2,4,Completa
588,2024-11-18,261,25,2,3,Completa
1236,2024-11-18,228,29,4,2,Completa
1410,2024-11-18,34,12,4,2,Completa
1508,2024-11-18,295,6,4,5,Completa
1948,2024-11-18,5,19,3,4,Completa
2203,2024-11-18,68,14,5,5,Completa
2267,2024-11-18,239,23,6,2,Completa
2343,2024-11-18,263,11,1,3,Completa
2742,2024-11-18,25,3,1,3,Completa
611,2024-11-19,119,38,6,4,Completa
887,2024-11-19,214,16,6,4,Completa
1623,2024-11-19,315,14,4,4,Completa
2006,2024-11-19,152,33,3,4,Completa
2428,2024-11-19,319,5,1,1,Pendiente
2813,2024-11-19,264,10,2,4,Completa
16,2024-11-20,106,3,1,5,Pendiente
718,2024-11-20,292,17,1,1,Completa
731,2024-11-20,314,20,2,2,Completa
907,2024-11-20,68,35,3,4,Completa
2000,2024-11-20,151,9,3,3,Completa
2431,2024-11-20,31,26,5,2,Completa
2535,2024-11-20,118,29,2,3,Completa
2637,2024-11-20,316,26,1,1,Completa
662,2024-11-21,214,34,5,5,Completa
690,2024-11-21,166,12,4,3,Completa
797,2024-11-21,267,1,2,5,Completa
879,2024-11-21,110,24,4,5,Completa
885,2024-11-21,72,26,3,5,Completa
1173,2024-11-21,193,11,6,4,Pendiente
1554,2024-11-21,212,33,1,1,Completa
1815,2024-11-21,93,1,4,3,Pendiente
2001,2024-11-21,271,6,1,4,Completa
2079,2024-11-21,11,11,5,2,Pendiente
2100,2024-11-21,260,24,6,2,Pendiente
2619,2024-11-21,209,14,4,1,Completa
111,2024-11-22,103,29,5,2,Completa
846,2024-11-22,266,1,4,1,Completa
1296,2024-11-22,174,12,5,3,Pendiente
2125,2024-11-22,231,5,5,5,Completa
2347,2024-11-22,122,23,2,5,Completa
127,2024-11-23,95,1,3,5,Pendiente
231,2024-11-23,39,31,3,1,Pendiente
341,2024-11-23,315,5,4,2,Completa
1178,2024-11-23,249,32,1,5,Pendiente
1378,2024-11-23,95,5,3,5,Completa
1428,2024-11-23,266,37,2,1,Completa
1578,2024-11-23,283,27,3,3,Completa
1630,2024-11-23,317,7,1,1,Completa
256,2024-11-24,34,8,5,5,Pendiente
1413,2024-11-24,175,8,5,1,Completa
1697,2024-11-24,173,13,1,5,Pendiente
1893,2024-11-24,245,38,4,5,Completa
1953,2024-11-24,71,32,1,5,Completa
1958,2024-11-24,310,23,5,4,Completa
2307,2024-11-24,182,19,2,1,Completa
2562,2024-11-24,79,36,6,1,Completa
120,2024-11-25,16,38,4,2,Pendiente
440,2024-11-25,269,30,1,3,Completa
558,2024-11-25,33,26,5,1,Pendiente
704,2024-11-25,105,30,6,1,Completa
874,2024-11-25,326,26,6,5,Pendiente
1150,2024-11-25,274,12,3,5,Pendiente
1251,2024-11-25,290,21,4,5,Completa
1592,2024-11-25,27,9,6,5,Completa
2694,2024-11-25,52,25,4,2,Completa
2797,2024-11-25,10,17,2,4,Completa
115,2024-11-26,19,21,4,3,Completa
200,2024-11-26,142,35,6,2,Completa
501,2024-11-26,317,35,5,4,Completa
1105,2024-11-26,247,26,3,1,Completa
1637,2024-11-26,293,20,2,1,Completa
1784,2024-11-26,179,30,6,4,Completa
2698,2024-11-26,146,28,5,2,Completa
2871,2024-11-26,219,5,3,3,Completa
2939,2024-11-26,279,34,1,5,Completa
1566,2024-11-27,206,10,5,5,Pendiente
2230,2024-11-27,24,18,2,4,Completa
2464,2024-11-27,18,34,6,4,Completa
2825,2024-11-27,207,30,2,4,Pendiente
2998,2024-11-27,228,22,1,1,Completa
221,2024-11-28,31,4,2,1,Completa
319,2024-11-28,199,12,4,4,Completa
942,2024-11-28,5,34,3,3,Completa
1370,2024-11-28,250,1,4,5,Completa
1521,2024-11-28,168,5,6,2,Completa
1669,2024-11-28,93,7,6,4,Completa
2369,2024-11-28,283,34,3,4,Completa
2410,2024-11-28,93,35,2,1,Pendiente
2595,2024-11-28,196,32,5,4,Completa
161,2024-11-29,134,14,5,3,Completa
465,2024-11-29,93,30,6,3,Completa
845,2024-11-29,318,32,4,5,Completa
1170,2024-11-29,17,26,4,2,Completa
2129,2024-11-29,49,36,4,4,Completa
2144,2024-11-29,281,24,4,4,Completa
2754,2024-11-29,95,26,2,4,Completa
2842,2024-11-29,185,3,2,4,Completa
2985,2024-11-29,186,17,2,4,Completa
1694,2024-11-30,64,28,5,1,Completa
1811,2024-11-30,321,18,4,1,Completa
2322,2024-11-30,63,7,6,4,Pendiente
2353,2024-11-30,39,33,3,2,Completa
2425,2024-11-30,132,24,2,4,Completa
2764,2024-11-30,50,1,1,4,Pendiente
2984,2024-11-30,95,36,3,5,Completa
151,2024-12-01,317,20,2,2,Completa
196,2024-12-01,104,27,4,1,Completa
390,2024-12-01,74,26,4,4,Completa
404,2024-12-01,72,29,3,1,Pendiente
937,2024-12-01,261,27,4,2,Completa
1113,2024-12-01,4,17,2,1,Completa
1383,2024-12-01,185,10,3,4,Completa
1455,2024-12-01,271,29,4,4,Completa
1542,2024-12-01,250,33,4,1,Completa
1820,2024-12-01,170,30,2,1,Completa
1959,2024-12-01,58,16,6,5,Completa
2039,2024-12-01,88,12,3,1,Completa
2906,2024-12-01,290,1,4,1,Completa
2912,2024-12-01,39,26,2,5,Completa
483,2024-12-02,230,25,6,4,Completa
496,2024-12-02,137,33,1,5,Completa
924,2024-12-02,90,1,2,3,Completa
990,2024-12-02,136,27,6,4,Completa
1267,2024-12-02,130,1,2,5,Completa
1273,2024-12-02,289,29,3,1,Completa
1884,2024-12-02,98,33,5,3,Completa
2856,2024-12-02,87,36,5,4,Completa
3000,2024-12-02,266,31,2,1,Pendiente
7,2024-12-03,43,23,6,5,Completa
693,2024-12-03,15,7,4,5,Completa
1292,2024-12-03,287,24,3,4,Completa
1507,2024-12-03,145,25,4,3,Completa
2028,2024-12-03,226,16,3,3,Completa
2573,2024-12-03,143,7,1,2,Completa
2817,2024-12-03,254,18,2,1,Pendiente
64,2024-12-04,82,24,4,1,Completa
122,2024-12-04,237,14,5,1,Completa
847,2024-12-04,244,29,3,5,Completa
1056,2024-12-04,46,8,2,5,Completa
2250,2024-12-04,276,4,4,5,Completa
2297,2024-12-04,69,23,2,5,Completa
2349,2024-12-04,90,9,5,1,Completa
2591,2024-12-04,305,9,6,5,Completa
424,2024-12-05,259,2,5,3,Completa
782,2024-12-05,12,2,3,5,Completa
915,2024-12-05,75,14,3,4,Completa
1240,2024-12-05,56,28,1,5,Completa
2010,2024-12-05,9,4,3,3,Completa
2173,2024-12-05,128,25,1,5,Completa
2217,2024-12-05,198,6,6,3,Completa
2706,2024-12-05,21,24,4,4,Pendiente
269,2024-12-06,66,15,2,1,Completa
643,2024-12-06,93,15,5,2,Completa
742,2024-12-06,45,11,5,5,Completa
1201,2024-12-06,161,10,1,3,Completa
2380,2024-12-06,175,12,5,3,Completa
2517,2024-12-06,308,3,2,4,Pendiente
145,2024-12-07,257,13,4,3,Completa
264,2024-12-07,275,24,4,4,Completa
1002,2024-12-07,7,19,3,4,Completa
1879,2024-12-07,160,4,4,4,Completa
2012,2024-12-07,210,33,4,4,Completa
2179,2024-12-07,150,23,4,4,Completa
2608,2024-12-07,222,12,4,3,Completa
167,2024-12-08,1,28,4,5,Completa
222,2024-12-08,260,11,2,4,Completa
813,2024-12-08,168,22,3,3,Completa
843,2024-12-08,7,3,1,2,Completa
1154,2024-12-08,260,15,1,5,Completa
1468,2024-12-08,3,38,2,3,Completa
2318,2024-12-08,18,9,4,3,Completa
2378,2024-12-08,31,2,1,5,Pendiente
2483,2024-12-08,14,13,3,4,Completa
2893,2024-12-08,221,15,2,4,Completa
347,2024-12-09,204,1,1,1,Completa
369,2024-12-09,96,10,1,5,Completa
436,2024-12-09,190,37,4,5,Completa
1011,2024-12-09,190,1,3,4,Completa
1063,2024-12-09,115,21,2,2,Completa
1256,2024-12-09,227,36,4,5,Completa
1769,2024-12-09,284,27,4,3,Pendiente
1771,2024-12-09,169,21,1,3,Completa
1914,2024-12-09,212,28,3,1,Completa
2271,2024-12-09,45,36,1,3,Completa
2551,2024-12-09,171,9,2,1,Completa
2593,2024-12-09,312,2,6,2,Completa
2834,2024-12-09,123,26,1,3,Completa
318,2024-12-10,258,1,5,1,Completa
1043,2024-12-10,96,21,4,5,Completa
1057,2024-12-10,265,4,4,2,Completa
1284,2024-12-10,147,11,2,5,Pendiente
1816,2024-12-10,210,6,6,5,Pendiente
2320,2024-12-10,317,33,2,1,Completa
374,2024-12-11,17,6,6,1,Completa
482,2024-12-11,76,38,6,3,Completa
1817,2024-12-11,73,29,6,4,Completa
2287,2024-12-11,5,13,5,3,Completa
2756,2024-12-11,207,15,2,2,Completa
2814,2024-12-11,29,32,4,4,Pendiente
229,2024-12-12,153,14,5,4,Completa
325,2024-12-12,323,3,2,5,Completa
877,2024-12-12,280,11,6,5,Completa
1846,2024-12-12,23,12,5,4,Completa
2486,2024-12-12,81,6,2,1,Completa
2675,2024-12-12,285,28,2,1,Completa
316,2024-12-13,119,29,5,1,Completa
695,2024-12-13,202,9,3,1,Completa
787,2024-12-13,325,27,6,1,Completa
1206,2024-12-13,177,25,5,5,Completa
1532,2024-12-13,218,22,1,5,Completa
2085,2024-12-13,46,8,1,4,Completa
2233,2024-12-13,1,32,5,3,Completa
2340,2024-12-13,76,38,6,3,Completa
2401,2024-12-13,217,35,2,2,Completa
780,2024-12-14,140,15,3,1,Completa
1706,2024-12-14,94,23,2,5,Completa
2033,2024-12-14,308,4,4,5,Completa
2704,2024-12-14,14,17,5,1,Completa
2875,2024-12-14,148,19,1,2,Completa
195,2024-12-15,71,13,4,2,Completa
218,2024-12-15,36,35,1,2,Completa
409,2024-12-15,34,27,6,4,Completa
1146,2024-12-15,187,28,3,5,Completa
1457,2024-12-15,284,37,1,4,Completa
1631,2024-12-15,189,36,1,5,Pendiente
1918,2024-12-15,216,3,5,4,Pendiente
138,2024-12-16,148,19,5,5,Completa
332,2024-12-16,309,14,3,5,Completa
334,2024-12-16,286,24,4,1,Pendiente
352,2024-12-16,286,25,6,5,Completa
355,2024-12-16,308,25,5,5,Completa
360,2024-12-16,139,12,1,4,Completa
389,2024-12-16,174,7,4,1,Completa
504,2024-12-16,179,18,6,5,Completa
589,2024-12-16,159,16,4,3,Completa
961,2024-12-16,154,15,3,5,Completa
1856,2024-12-16,151,13,6,1,Completa
1940,2024-12-16,87,28,5,5,Completa
2016,2024-12-16,58,34,3,1,Completa
1047,2024-12-17,235,7,2,4,Pendiente
1629,2024-12-17,130,6,4,3,Completa
1720,2024-12-17,316,9,4,4,Completa
1781,2024-12-17,177,15,1,4,Completa
2421,2024-12-17,268,36,2,4,Completa
157,2024-12-18,179,18,1,4,Pendiente
429,2024-12-18,10,28,3,2,Completa
567,2024-12-18,255,35,5,5,Completa
1478,2024-12-18,40,2,6,1,Completa
1886,2024-12-18,68,7,3,5,Pendiente
2088,2024-12-18,70,23,4,5,Completa
2319,2024-12-18,199,11,6,5,Completa
2419,2024-12-18,134,5,2,4,Completa
2466,2024-12-18,201,2,6,1,Completa
55,2024-12-19,264,11,4,1,Completa
213,2024-12-19,322,21,4,4,Completa
377,2024-12-19,262,12,3,2,Pendiente
384,2024-12-19,146,3,6,4,Completa
868,2024-12-19,287,12,1,5,Completa
914,2024-12-19,203,16,2,4,Pendiente
999,2024-12-19,155,38,4,3,Completa
1126,2024-12-19,315,34,1,2,Completa
1359,2024-12-19,118,14,3,4,Completa
1642,2024-12-19,172,22,4,2,Completa
1660,2024-12-19,313,17,1,2,Completa
1724,2024-12-19,252,29,6,4,Completa
1807,2024-12-19,205,29,5,5,Completa
2358,2024-12-19,316,28,1,5,Completa
396,2024-12-20,295,1,5,3,Completa
1389,2024-12-20,78,6,3,5,Completa
1451,2024-12-20,131,27,5,5,Completa
2096,2024-12-20,308,25,5,2,Completa
2283,2024-12-20,113,6,5,2,Completa
2400,2024-12-20,166,38,6,1,Completa
106,2024-12-21,67,21,6,4,Completa
562,2024-12-21,248,13,1,5,Completa
748,2024-12-21,326,10,5,3,Completa
896,2024-12-21,190,37,3,4,Completa
925,2024-12-21,179,5,4,2,Completa
1163,2024-12-21,94,11,4,4,Completa
1403,2024-12-21,79,15,1,2,Completa
1548,2024-12-21,98,38,4,4,Completa
1650,2024-12-21,40,1,6,4,Completa
1825,2024-12-21,136,24,1,4,Completa
1861,2024-12-21,117,29,5,5,Completa
2734,2024-12-21,116,22,5,4,Completa
144,2024-12-22,47,10,1,4,Pendiente
933,2024-12-22,260,29,2,5,Completa
1160,2024-12-22,108,2,5,3,Completa
1525,2024-12-22,65,30,3,5,Completa
1779,2024-12-22,81,15,1,5,Completa
2189,2024-12-22,308,5,3,1,Pendiente
2259,2024-12-22,103,5,1,5,Completa
387,2024-12-23,180,17,2,3,Completa
571,2024-12-23,262,30,4,4,Completa
992,2024-12-23,283,35,5,3,Completa
1084,2024-12-23,70,14,4,4,Completa
1264,2024-12-23,188,16,5,1,Pendiente
1812,2024-12-23,97,13,6,5,Completa
2522,2024-12-23,110,25,3,4,Completa
75,2024-12-24,200,35,4,4,Completa
456,2024-12-24,105,4,2,3,Completa
749,2024-12-24,153,14,3,3,Completa
1065,2024-12-24,124,38,2,5,Completa
1301,2024-12-24,158,6,1,5,Completa
1492,2024-12-24,316,11,5,5,Completa
1736,2024-12-24,192,23,4,1,Completa
1877,2024-12-24,298,5,6,1,Pendiente
2003,2024-12-24,161,3,5,1,Completa
2160,2024-12-24,321,13,5,4,Completa
2219,2024-12-24,79,38,2,4,Pendiente
2453,2024-12-24,217,26,5,1,Completa
2518,2024-12-24,107,10,4,4,Completa
2699,2024-12-24,133,7,3,4,Pendiente
2747,2024-12-24,54,24,1,1,Completa
162,2024-12-25,319,16,5,3,Completa
870,2024-12-25,113,12,5,3,Completa
973,2024-12-25,162,21,6,5,Completa
1000,2024-12-25,151,35,3,3,Completa
1014,2024-12-25,54,38,6,1,Completa
1506,2024-12-25,144,8,2,5,Completa
1529,2024-12-25,232,3,6,1,Completa
1916,2024-12-25,98,30,4,4,Completa
1977,2024-12-25,36,38,5,5,Completa
2305,2024-12-25,109,27,6,4,Completa
2333,2024-12-25,304,10,6,3,Completa
9,2024-12-26,21,34,1,5,Completa
1241,2024-12-26,82,8,4,1,Completa
1487,2024-12-26,79,11,2,1,Pendiente
2188,2024-12-26,17,28,3,1,Pendiente
2350,2024-12-26,253,1,3,5,Completa
2775,2024-12-26,159,9,4,3,Completa
2850,2024-12-26,202,28,6,1,Completa
1076,2024-12-27,316,2,1,3,Completa
1344,2024-12-27,261,30,4,3,Pendiente
198,2024-12-28,106,7,5,4,Completa
406,2024-12-28,161,35,6,4,Completa
585,2024-12-28,192,22,3,3,Completa
1013,2024-12-28,72,9,5,4,Completa
1104,2024-12-28,176,6,4,2,Completa
1202,2024-12-28,45,8,2,4,Completa
1365,2024-12-28,176,31,2,4,Completa
1770,2024-12-28,263,36,1,5,Completa
2472,2024-12-28,236,26,4,2,Completa
2640,2024-12-28,25,30,1,5,Completa
2782,2024-12-28,119,27,2,4,Completa
230,2024-12-29,252,6,3,5,Completa
529,2024-12-29,212,12,6,2,Completa
721,2024-12-29,148,16,2,2,Completa
850,2024-12-29,194,31,1,5,Completa
1285,2024-12-29,10,33,4,3,Completa
1511,2024-12-29,141,31,5,4,Completa
1715,2024-12-29,87,5,1,1,Completa
2446,2024-12-29,302,8,4,3,Completa
2643,2024-12-29,121,12,5,4,Completa
2792,2024-12-29,109,34,4,4,Pendiente
563,2024-12-30,272,25,5,4,Completa
900,2024-12-30,248,10,5,1,Completa
954,2024-12-30,44,12,6,4,Completa
1390,2024-12-30,26,31,3,4,Completa
1519,2024-12-30,246,11,3,3,Completa
2147,2024-12-30,231,22,2,1,Pendiente
2239,2024-12-30,172,17,3,3,Completa
